Store,Period,Forecast Type,Feature,Feature Value,SHAP Value,Readable Feature,Effect
421,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",1.0,76.2064,"PromoInterval_Mar,Jun,Sept,Dec",Increases prediction
421,2015-06-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
421,2015-07-01,Monthly,Store,421.0,-29.7325,Store,Decreases prediction
421,2015-07-01,Monthly,OpenDays,27.0,2348.7517,number of open days,Increases prediction
421,2015-07-01,Monthly,PromoDays,13.0,1815.9728,promotion activity,Increases prediction
421,2015-07-01,Monthly,SchoolHolidayDays,10.0,-324.4697,school holiday period,Decreases prediction
421,2015-07-01,Monthly,WeekendDays,4.0,-14.3896,weekend days,Decreases prediction
421,2015-07-01,Monthly,MonthStartDays,1.0,300.2361,month-start timing,Increases prediction
421,2015-07-01,Monthly,MonthEndDays,1.0,163.7922,month-end timing,Increases prediction
421,2015-07-01,Monthly,StateHolidayDays,27.0,938.6798,state holiday period,Increases prediction
421,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
421,2015-07-01,Monthly,Month,7.0,-480.2172,month of year,Decreases prediction
421,2015-07-01,Monthly,Quarter,3.0,167.4787,quarter of year,Increases prediction
421,2015-07-01,Monthly,CompetitionDistance,3530.0,-41.7205,distance to nearest competitor,Decreases prediction
421,2015-07-01,Monthly,CompetitionOpenKnown,1.0,-0.4995,competition opening date availability,Decreases prediction
421,2015-07-01,Monthly,CompetitionOpenSinceMonth,6.0,39.4027,CompetitionOpenSinceMonth,Increases prediction
421,2015-07-01,Monthly,CompetitionOpenSinceYear,2012.0,-40.4279,CompetitionOpenSinceYear,Decreases prediction
421,2015-07-01,Monthly,Promo2,1.0,-10.2253,long-term promotion participation,Decreases prediction
421,2015-07-01,Monthly,Promo2SinceWeek,35.0,-12.2374,Promo2SinceWeek,Decreases prediction
421,2015-07-01,Monthly,Promo2SinceYear,2012.0,159.8743,Promo2SinceYear,Increases prediction
421,2015-07-01,Monthly,TimeIndex,31.0,1634.402,time progression,Increases prediction
421,2015-07-01,Monthly,sales_lag_1,240131.0,8554.956,previous period sales,Increases prediction
421,2015-07-01,Monthly,sales_lag_2,238215.0,270.3868,sales two periods ago,Increases prediction
421,2015-07-01,Monthly,sales_lag_3,242194.0,-398.657,sales three months ago,Decreases prediction
421,2015-07-01,Monthly,sales_lag_12,256187.0,36391.285,sales twelve months ago,Increases prediction
421,2015-07-01,Monthly,rolling_mean_3,240180.0,573.245,recent 3-month average sales,Increases prediction
421,2015-07-01,Monthly,rolling_std_3,1989.9525,337.0257,recent 3-month sales variability,Increases prediction
421,2015-07-01,Monthly,rolling_mean_6,235887.6667,-858.0242,recent 6-month average sales,Decreases prediction
421,2015-07-01,Monthly,rolling_std_6,11235.0372,286.1009,recent 6-month sales variability,Increases prediction
421,2015-07-01,Monthly,EMA_3,240019.5039,12247.897,recent 3-month weighted sales trend,Increases prediction
421,2015-07-01,Monthly,EMA_6,242248.7041,12598.532,recent 6-month weighted sales trend,Increases prediction
421,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
421,2015-07-01,Monthly,StoreType_a,0.0,51.0583,StoreType_a,Increases prediction
421,2015-07-01,Monthly,StoreType_b,0.0,-62.8236,StoreType_b,Decreases prediction
421,2015-07-01,Monthly,StoreType_c,1.0,-95.3255,StoreType_c,Decreases prediction
421,2015-07-01,Monthly,StoreType_d,0.0,-186.8864,StoreType_d,Decreases prediction
421,2015-07-01,Monthly,Assortment_a,0.0,387.0069,Assortment_a,Increases prediction
421,2015-07-01,Monthly,Assortment_b,0.0,-39.0018,Assortment_b,Decreases prediction
421,2015-07-01,Monthly,Assortment_c,1.0,105.0494,Assortment_c,Increases prediction
421,2015-07-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,-0.3337,"PromoInterval_Feb,May,Aug,Nov",Decreases prediction
421,2015-07-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,20.0868,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
421,2015-07-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",1.0,258.5911,"PromoInterval_Mar,Jun,Sept,Dec",Increases prediction
421,2015-07-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
422,2015-05-01,Monthly,Store,422.0,-19.2211,Store,Decreases prediction
422,2015-05-01,Monthly,OpenDays,23.0,-562.4162,number of open days,Decreases prediction
422,2015-05-01,Monthly,PromoDays,10.0,-1236.6202,promotion activity,Decreases prediction
422,2015-05-01,Monthly,SchoolHolidayDays,1.0,215.5148,school holiday period,Increases prediction
422,2015-05-01,Monthly,WeekendDays,5.0,85.27,weekend days,Increases prediction
422,2015-05-01,Monthly,MonthStartDays,0.0,-565.1036,month-start timing,Decreases prediction
422,2015-05-01,Monthly,MonthEndDays,0.0,-658.4961,month-end timing,Decreases prediction
422,2015-05-01,Monthly,StateHolidayDays,23.0,-93.649,state holiday period,Decreases prediction
422,2015-05-01,Monthly,Year,2015.0,0.0,calendar year,No effect
422,2015-05-01,Monthly,Month,5.0,5.7816,month of year,Increases prediction
422,2015-05-01,Monthly,Quarter,2.0,16.154,quarter of year,Increases prediction
422,2015-05-01,Monthly,CompetitionDistance,2880.0,81.1047,distance to nearest competitor,Increases prediction
422,2015-05-01,Monthly,CompetitionOpenKnown,0.0,-0.2001,competition opening date availability,Decreases prediction
422,2015-05-01,Monthly,CompetitionOpenSinceMonth,0.0,36.115,CompetitionOpenSinceMonth,Increases prediction
422,2015-05-01,Monthly,CompetitionOpenSinceYear,0.0,324.2984,CompetitionOpenSinceYear,Increases prediction
422,2015-05-01,Monthly,Promo2,0.0,0.7728,long-term promotion participation,Increases prediction
422,2015-05-01,Monthly,Promo2SinceWeek,0.0,14.1691,Promo2SinceWeek,Increases prediction
422,2015-05-01,Monthly,Promo2SinceYear,0.0,-79.9748,Promo2SinceYear,Decreases prediction
422,2015-05-01,Monthly,TimeIndex,29.0,1328.6222,time progression,Increases prediction
422,2015-05-01,Monthly,sales_lag_1,112972.0,-8479.307,previous period sales,Decreases prediction
422,2015-05-01,Monthly,sales_lag_2,120596.0,-257.8841,sales two periods ago,Decreases prediction
422,2015-05-01,Monthly,sales_lag_3,105620.0,-846.2173,sales three months ago,Decreases prediction
422,2015-05-01,Monthly,sales_lag_12,114434.0,-19547.258,sales twelve months ago,Decreases prediction
422,2015-05-01,Monthly,rolling_mean_3,113062.6667,-1094.7659,recent 3-month average sales,Decreases prediction
422,2015-05-01,Monthly,rolling_std_3,7488.4117,113.4164,recent 3-month sales variability,Increases prediction
422,2015-05-01,Monthly,rolling_mean_6,123051.3333,-1703.4982,recent 6-month average sales,Decreases prediction
422,2015-05-01,Monthly,rolling_std_6,16351.1375,49.699,recent 6-month sales variability,Increases prediction
422,2015-05-01,Monthly,EMA_3,115739.1375,-13986.627,recent 3-month weighted sales trend,Decreases prediction
422,2015-05-01,Monthly,EMA_6,118031.5104,-13889.715,recent 6-month weighted sales trend,Decreases prediction
422,2015-05-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
422,2015-05-01,Monthly,StoreType_a,1.0,-133.2325,StoreType_a,Decreases prediction
422,2015-05-01,Monthly,StoreType_b,0.0,-1.3179,StoreType_b,Decreases prediction
422,2015-05-01,Monthly,StoreType_c,0.0,-6.3363,StoreType_c,Decreases prediction
422,2015-05-01,Monthly,StoreType_d,0.0,-75.7017,StoreType_d,Decreases prediction
422,2015-05-01,Monthly,Assortment_a,0.0,638.5424,Assortment_a,Increases prediction
422,2015-05-01,Monthly,Assortment_b,0.0,-11.4832,Assortment_b,Decreases prediction
422,2015-05-01,Monthly,Assortment_c,1.0,160.5525,Assortment_c,Increases prediction
422,2015-05-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,0.8325,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
422,2015-05-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,-0.4992,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
422,2015-05-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-5.2209,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
422,2015-05-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
422,2015-06-01,Monthly,Store,422.0,-14.3913,Store,Decreases prediction
422,2015-06-01,Monthly,OpenDays,26.0,-236.1854,number of open days,Decreases prediction
422,2015-06-01,Monthly,PromoDays,12.0,294.0298,promotion activity,Increases prediction
422,2015-06-01,Monthly,SchoolHolidayDays,0.0,347.6991,school holiday period,Increases prediction
422,2015-06-01,Monthly,WeekendDays,4.0,-28.8275,weekend days,Decreases prediction
422,2015-06-01,Monthly,MonthStartDays,1.0,247.7039,month-start timing,Increases prediction
422,2015-06-01,Monthly,MonthEndDays,1.0,93.6376,month-end timing,Increases prediction
422,2015-06-01,Monthly,StateHolidayDays,26.0,-49.9326,state holiday period,Decreases prediction
422,2015-06-01,Monthly,Year,2015.0,0.0,calendar year,No effect
422,2015-06-01,Monthly,Month,6.0,-119.9273,month of year,Decreases prediction
422,2015-06-01,Monthly,Quarter,2.0,16.154,quarter of year,Increases prediction
422,2015-06-01,Monthly,CompetitionDistance,2880.0,41.6874,distance to nearest competitor,Increases prediction
422,2015-06-01,Monthly,CompetitionOpenKnown,0.0,-0.2001,competition opening date availability,Decreases prediction
422,2015-06-01,Monthly,CompetitionOpenSinceMonth,0.0,47.7392,CompetitionOpenSinceMonth,Increases prediction
422,2015-06-01,Monthly,CompetitionOpenSinceYear,0.0,314.7374,CompetitionOpenSinceYear,Increases prediction
422,2015-06-01,Monthly,Promo2,0.0,0.9148,long-term promotion participation,Increases prediction
422,2015-06-01,Monthly,Promo2SinceWeek,0.0,15.5826,Promo2SinceWeek,Increases prediction
422,2015-06-01,Monthly,Promo2SinceYear,0.0,-81.6274,Promo2SinceYear,Decreases prediction
422,2015-06-01,Monthly,TimeIndex,30.0,1300.7806,time progression,Increases prediction
422,2015-06-01,Monthly,sales_lag_1,104534.0,-9918.529,previous period sales,Decreases prediction
422,2015-06-01,Monthly,sales_lag_2,112972.0,-303.0055,sales two periods ago,Decreases prediction
422,2015-06-01,Monthly,sales_lag_3,120596.0,-221.8498,sales three months ago,Decreases prediction
422,2015-06-01,Monthly,sales_lag_12,112041.0,-19158.82,sales twelve months ago,Decreases prediction
422,2015-06-01,Monthly,rolling_mean_3,112700.6667,-1160.5544,recent 3-month average sales,Decreases prediction
422,2015-06-01,Monthly,rolling_std_3,8034.437,147.0926,recent 3-month sales variability,Increases prediction
422,2015-06-01,Monthly,rolling_mean_6,118775.8333,-1843.8442,recent 6-month average sales,Decreases prediction
422,2015-06-01,Monthly,rolling_std_6,17430.3929,254.9405,recent 6-month sales variability,Increases prediction
422,2015-06-01,Monthly,EMA_3,110136.5688,-16344.494,recent 3-month weighted sales trend,Decreases prediction
422,2015-06-01,Monthly,EMA_6,114175.0788,-15901.56,recent 6-month weighted sales trend,Decreases prediction
422,2015-06-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
422,2015-06-01,Monthly,StoreType_a,1.0,-105.4674,StoreType_a,Decreases prediction
422,2015-06-01,Monthly,StoreType_b,0.0,-1.3026,StoreType_b,Decreases prediction
422,2015-06-01,Monthly,StoreType_c,0.0,-0.6702,StoreType_c,Decreases prediction
422,2015-06-01,Monthly,StoreType_d,0.0,-60.7192,StoreType_d,Decreases prediction
422,2015-06-01,Monthly,Assortment_a,0.0,436.052,Assortment_a,Increases prediction
422,2015-06-01,Monthly,Assortment_b,0.0,-10.8294,Assortment_b,Decreases prediction
422,2015-06-01,Monthly,Assortment_c,1.0,113.3247,Assortment_c,Increases prediction
422,2015-06-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,0.7933,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
422,2015-06-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,-2.8866,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
422,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-1.4767,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
422,2015-06-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
422,2015-07-01,Monthly,Store,422.0,-27.2848,Store,Decreases prediction
422,2015-07-01,Monthly,OpenDays,27.0,2326.4275,number of open days,Increases prediction
422,2015-07-01,Monthly,PromoDays,13.0,1525.5491,promotion activity,Increases prediction
422,2015-07-01,Monthly,SchoolHolidayDays,10.0,-42.6448,school holiday period,Decreases prediction
422,2015-07-01,Monthly,WeekendDays,4.0,-23.8923,weekend days,Decreases prediction
422,2015-07-01,Monthly,MonthStartDays,1.0,227.4644,month-start timing,Increases prediction
422,2015-07-01,Monthly,MonthEndDays,1.0,103.9752,month-end timing,Increases prediction
422,2015-07-01,Monthly,StateHolidayDays,27.0,442.9648,state holiday period,Increases prediction
422,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
422,2015-07-01,Monthly,Month,7.0,-20.7461,month of year,Decreases prediction
422,2015-07-01,Monthly,Quarter,3.0,55.7024,quarter of year,Increases prediction
422,2015-07-01,Monthly,CompetitionDistance,2880.0,-101.3966,distance to nearest competitor,Decreases prediction
422,2015-07-01,Monthly,CompetitionOpenKnown,0.0,-0.2001,competition opening date availability,Decreases prediction
422,2015-07-01,Monthly,CompetitionOpenSinceMonth,0.0,37.442,CompetitionOpenSinceMonth,Increases prediction
422,2015-07-01,Monthly,CompetitionOpenSinceYear,0.0,266.2993,CompetitionOpenSinceYear,Increases prediction
422,2015-07-01,Monthly,Promo2,0.0,1.1528,long-term promotion participation,Increases prediction
422,2015-07-01,Monthly,Promo2SinceWeek,0.0,15.1322,Promo2SinceWeek,Increases prediction
422,2015-07-01,Monthly,Promo2SinceYear,0.0,-93.5961,Promo2SinceYear,Decreases prediction
422,2015-07-01,Monthly,TimeIndex,31.0,609.8208,time progression,Increases prediction
422,2015-07-01,Monthly,sales_lag_1,114515.0,-8103.5337,previous period sales,Decreases prediction
422,2015-07-01,Monthly,sales_lag_2,104534.0,-418.0412,sales two periods ago,Decreases prediction
422,2015-07-01,Monthly,sales_lag_3,112972.0,-108.8536,sales three months ago,Decreases prediction
422,2015-07-01,Monthly,sales_lag_12,118881.0,-19278.043,sales twelve months ago,Decreases prediction
422,2015-07-01,Monthly,rolling_mean_3,110673.6667,-934.9064,recent 3-month average sales,Decreases prediction
422,2015-07-01,Monthly,rolling_std_3,5372.7872,249.3534,recent 3-month sales variability,Increases prediction
422,2015-07-01,Monthly,rolling_mean_6,112530.8333,-2088.626,recent 6-month average sales,Decreases prediction
422,2015-07-01,Monthly,rolling_std_6,6330.8575,13.0133,recent 6-month sales variability,Increases prediction
422,2015-07-01,Monthly,EMA_3,112325.7844,-16042.72,recent 3-month weighted sales trend,Decreases prediction
422,2015-07-01,Monthly,EMA_6,114272.1992,-15705.394,recent 6-month weighted sales trend,Decreases prediction
422,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
422,2015-07-01,Monthly,StoreType_a,1.0,-69.2058,StoreType_a,Decreases prediction
422,2015-07-01,Monthly,StoreType_b,0.0,-8.7431,StoreType_b,Decreases prediction
422,2015-07-01,Monthly,StoreType_c,0.0,-1.0949,StoreType_c,Decreases prediction
422,2015-07-01,Monthly,StoreType_d,0.0,-80.4998,StoreType_d,Decreases prediction
422,2015-07-01,Monthly,Assortment_a,0.0,455.5288,Assortment_a,Increases prediction
422,2015-07-01,Monthly,Assortment_b,0.0,-12.4816,Assortment_b,Decreases prediction
422,2015-07-01,Monthly,Assortment_c,1.0,65.197,Assortment_c,Increases prediction
422,2015-07-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,-0.2464,"PromoInterval_Feb,May,Aug,Nov",Decreases prediction
422,2015-07-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,5.3211,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
422,2015-07-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-2.0342,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
422,2015-07-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
423,2015-05-01,Monthly,Store,423.0,-88.8072,Store,Decreases prediction
423,2015-05-01,Monthly,OpenDays,31.0,3547.3916,number of open days,Increases prediction
423,2015-05-01,Monthly,PromoDays,11.0,267.9809,promotion activity,Increases prediction
423,2015-05-01,Monthly,SchoolHolidayDays,2.0,243.0579,school holiday period,Increases prediction
423,2015-05-01,Monthly,WeekendDays,10.0,944.4711,weekend days,Increases prediction
423,2015-05-01,Monthly,MonthStartDays,1.0,134.1442,month-start timing,Increases prediction
423,2015-05-01,Monthly,MonthEndDays,1.0,331.7047,month-end timing,Increases prediction
423,2015-05-01,Monthly,StateHolidayDays,31.0,698.0266,state holiday period,Increases prediction
423,2015-05-01,Monthly,Year,2015.0,0.0,calendar year,No effect
423,2015-05-01,Monthly,Month,5.0,-19.3954,month of year,Decreases prediction
423,2015-05-01,Monthly,Quarter,2.0,178.8139,quarter of year,Increases prediction
423,2015-05-01,Monthly,CompetitionDistance,1270.0,131.4583,distance to nearest competitor,Increases prediction
423,2015-05-01,Monthly,CompetitionOpenKnown,1.0,-0.4706,competition opening date availability,Decreases prediction
423,2015-05-01,Monthly,CompetitionOpenSinceMonth,5.0,-99.6114,CompetitionOpenSinceMonth,Decreases prediction
423,2015-05-01,Monthly,CompetitionOpenSinceYear,2014.0,-1638.5691,CompetitionOpenSinceYear,Decreases prediction
423,2015-05-01,Monthly,Promo2,0.0,1.9704,long-term promotion participation,Increases prediction
423,2015-05-01,Monthly,Promo2SinceWeek,0.0,99.973,Promo2SinceWeek,Increases prediction
423,2015-05-01,Monthly,Promo2SinceYear,0.0,-1.9441,Promo2SinceYear,Decreases prediction
423,2015-05-01,Monthly,TimeIndex,29.0,1590.8024,time progression,Increases prediction
423,2015-05-01,Monthly,sales_lag_1,352187.0,14813.091,previous period sales,Increases prediction
423,2015-05-01,Monthly,sales_lag_2,348667.0,875.7764,sales two periods ago,Increases prediction
423,2015-05-01,Monthly,sales_lag_3,292637.0,129.6054,sales three months ago,Increases prediction
423,2015-05-01,Monthly,sales_lag_12,349730.0,96155.86,sales twelve months ago,Increases prediction
423,2015-05-01,Monthly,rolling_mean_3,331163.6667,1075.3204,recent 3-month average sales,Increases prediction
423,2015-05-01,Monthly,rolling_std_3,33411.4596,872.3782,recent 3-month sales variability,Increases prediction
423,2015-05-01,Monthly,rolling_mean_6,325944.3333,4957.195,recent 6-month average sales,Increases prediction
423,2015-05-01,Monthly,rolling_std_6,30527.522,-79.0,recent 6-month sales variability,Decreases prediction
423,2015-05-01,Monthly,EMA_3,339379.9882,21108.969,recent 3-month weighted sales trend,Increases prediction
